share_code,trade_date,weight
600030.SH,2021-05-31,1.107
603259.SH,2021-05-31,1.066
000568.SZ,2021-05-31,1.002
601398.SH,2021-05-31,0.909
000002.SZ,2021-05-31,0.904
600900.SH,2021-05-31,0.899
600031.SH,2021-05-31,0.894
603288.SH,2021-05-31,0.863
000725.SZ,2021-05-31,0.852
600309.SH,2021-05-31,0.85
002714.SZ,2021-05-31,0.831
002475.SZ,2021-05-31,0.813
002594.SZ,2021-05-31,0.806
600809.SH,2021-05-31,0.803
601899.SH,2021-05-31,0.768
300015.SZ,2021-05-31,0.688
601328.SH,2021-05-31,0.67
002304.SZ,2021-05-31,0.653
603501.SH,2021-05-31,0.647
002142.SZ,2021-05-31,0.632
002352.SZ,2021-05-31,0.63
300014.SZ,2021-05-31,0.626
300122.SZ,2021-05-31,0.622
600000.SH,2021-05-31,0.6
601601.SH,2021-05-31,0.586
600585.SH,2021-05-31,0.585
000661.SZ,2021-05-31,0.579
600436.SH,2021-05-31,0.576
600690.SH,2021-05-31,0.568
000100.SZ,2021-05-31,0.564
002271.SZ,2021-05-31,0.551
002230.SZ,2021-05-31,0.543
300142.SZ,2021-05-31,0.539
600438.SH,2021-05-31,0.539
002027.SZ,2021-05-31,0.523
002460.SZ,2021-05-31,0.517
601919.SH,2021-05-31,0.515
601668.SH,2021-05-31,0.511
300124.SZ,2021-05-31,0.506
601688.SH,2021-05-31,0.503
600016.SH,2021-05-31,0.5
600048.SH,2021-05-31,0.483
601288.SH,2021-05-31,0.466
002241.SZ,2021-05-31,0.463
300347.SZ,2021-05-31,0.457
600919.SH,2021-05-31,0.456
600837.SH,2021-05-31,0.45
000338.SZ,2021-05-31,0.425
000063.SZ,2021-05-31,0.422
601229.SH,2021-05-31,0.421
600196.SH,2021-05-31,0.417
601211.SH,2021-05-31,0.402
600763.SH,2021-05-31,0.392
600570.SH,2021-05-31,0.39
002812.SZ,2021-05-31,0.388
600999.SH,2021-05-31,0.38
603799.SH,2021-05-31,0.374
601766.SH,2021-05-31,0.366
600660.SH,2021-05-31,0.365
601169.SH,2021-05-31,0.362
600406.SH,2021-05-31,0.358
600104.SH,2021-05-31,0.354
600019.SH,2021-05-31,0.349
601988.SH,2021-05-31,0.349
002410.SZ,2021-05-31,0.342
601088.SH,2021-05-31,0.328
000538.SZ,2021-05-31,0.319
002311.SZ,2021-05-31,0.315
601009.SH,2021-05-31,0.314
603986.SH,2021-05-31,0.311
300498.SZ,2021-05-31,0.31
600703.SH,2021-05-31,0.308
300601.SZ,2021-05-31,0.303
601818.SH,2021-05-31,0.303
601628.SH,2021-05-31,0.302
601377.SH,2021-05-31,0.296
600588.SH,2021-05-31,0.295
600028.SH,2021-05-31,0.294
002049.SZ,2021-05-31,0.294
600346.SH,2021-05-31,0.286
600893.SH,2021-05-31,0.286
601390.SH,2021-05-31,0.273
002821.SZ,2021-05-31,0.27
002493.SZ,2021-05-31,0.266
000625.SZ,2021-05-31,0.264
300413.SZ,2021-05-31,0.262
002129.SZ,2021-05-31,0.261
002001.SZ,2021-05-31,0.246
600926.SH,2021-05-31,0.244
600111.SH,2021-05-31,0.238
600009.SH,2021-05-31,0.237
601225.SH,2021-05-31,0.236
000776.SZ,2021-05-31,0.236
601939.SH,2021-05-31,0.232
000786.SZ,2021-05-31,0.232
002371.SZ,2021-05-31,0.232
000963.SZ,2021-05-31,0.23
000157.SZ,2021-05-31,0.227
002601.SZ,2021-05-31,0.227
601633.SH,2021-05-31,0.224
601857.SH,2021-05-31,0.223
600958.SH,2021-05-31,0.221
002007.SZ,2021-05-31,0.22
601155.SH,2021-05-31,0.218
002841.SZ,2021-05-31,0.218
300433.SZ,2021-05-31,0.217
600745.SH,2021-05-31,0.217
000166.SZ,2021-05-31,0.215
601336.SH,2021-05-31,0.212
002179.SZ,2021-05-31,0.211
300003.SZ,2021-05-31,0.209
601901.SH,2021-05-31,0.208
002236.SZ,2021-05-31,0.207
603993.SH,2021-05-31,0.204
601006.SH,2021-05-31,0.203
300408.SZ,2021-05-31,0.202
600050.SH,2021-05-31,0.201
002050.SZ,2021-05-31,0.199
600015.SH,2021-05-31,0.197
600176.SH,2021-05-31,0.195
600547.SH,2021-05-31,0.194
600741.SH,2021-05-31,0.192
000768.SZ,2021-05-31,0.192
601989.SH,2021-05-31,0.189
600010.SH,2021-05-31,0.186
603369.SH,2021-05-31,0.186
600600.SH,2021-05-31,0.185
600352.SH,2021-05-31,0.184
600584.SH,2021-05-31,0.184
001979.SZ,2021-05-31,0.183
000895.SZ,2021-05-31,0.182
601186.SH,2021-05-31,0.175
601877.SH,2021-05-31,0.172
300529.SZ,2021-05-31,0.171
000876.SZ,2021-05-31,0.171
601600.SH,2021-05-31,0.17
000069.SZ,2021-05-31,0.17
002202.SZ,2021-05-31,0.168
600760.SH,2021-05-31,0.163
601788.SH,2021-05-31,0.163
003816.SZ,2021-05-31,0.163
600109.SH,2021-05-31,0.162
601066.SH,2021-05-31,0.162
002736.SZ,2021-05-31,0.161
002008.SZ,2021-05-31,0.159
002044.SZ,2021-05-31,0.159
000425.SZ,2021-05-31,0.157
603899.SH,2021-05-31,0.156
601100.SH,2021-05-31,0.155
002555.SZ,2021-05-31,0.153
000783.SZ,2021-05-31,0.15
601669.SH,2021-05-31,0.148
000977.SZ,2021-05-31,0.148
601838.SH,2021-05-31,0.145
603160.SH,2021-05-31,0.145
000938.SZ,2021-05-31,0.143
600795.SH,2021-05-31,0.142
688036.SH,2021-05-31,0.142
601108.SH,2021-05-31,0.141
600029.SH,2021-05-31,0.14
000596.SZ,2021-05-31,0.14
600872.SH,2021-05-31,0.139
603019.SH,2021-05-31,0.139
688012.SH,2021-05-31,0.139
300144.SZ,2021-05-31,0.138
601985.SH,2021-05-31,0.136
600362.SH,2021-05-31,0.135
601555.SH,2021-05-31,0.135
688008.SH,2021-05-31,0.135
600886.SH,2021-05-31,0.134
000066.SZ,2021-05-31,0.134
601607.SH,2021-05-31,0.133
603833.SH,2021-05-31,0.132
600183.SH,2021-05-31,0.131
601360.SH,2021-05-31,0.131
000860.SZ,2021-05-31,0.13
600522.SH,2021-05-31,0.129
300033.SZ,2021-05-31,0.128
300676.SZ,2021-05-31,0.128
002414.SZ,2021-05-31,0.127
002024.SZ,2021-05-31,0.126
601111.SH,2021-05-31,0.125
601138.SH,2021-05-31,0.123
002624.SZ,2021-05-31,0.123
002602.SZ,2021-05-31,0.122
600115.SH,2021-05-31,0.121
600383.SH,2021-05-31,0.121
002600.SZ,2021-05-31,0.12
601021.SH,2021-05-31,0.119
601800.SH,2021-05-31,0.119
000708.SZ,2021-05-31,0.119
600061.SH,2021-05-31,0.117
600161.SH,2021-05-31,0.117
600085.SH,2021-05-31,0.115
000703.SZ,2021-05-31,0.114
600655.SH,2021-05-31,0.111
002422.SZ,2021-05-31,0.111
002938.SZ,2021-05-31,0.109
300136.SZ,2021-05-31,0.108
601618.SH,2021-05-31,0.108
601933.SH,2021-05-31,0.108
002384.SZ,2021-05-31,0.108
600606.SH,2021-05-31,0.106
600705.SH,2021-05-31,0.106
000728.SZ,2021-05-31,0.105
002508.SZ,2021-05-31,0.104
300628.SZ,2021-05-31,0.103
600177.SH,2021-05-31,0.103
601878.SH,2021-05-31,0.103
002252.SZ,2021-05-31,0.103
601658.SH,2021-05-31,0.101
601816.SH,2021-05-31,0.099
600068.SH,2021-05-31,0.097
002157.SZ,2021-05-31,0.097
000656.SZ,2021-05-31,0.096
601216.SH,2021-05-31,0.095
600489.SH,2021-05-31,0.094
002456.SZ,2021-05-31,0.094
600011.SH,2021-05-31,0.092
002463.SZ,2021-05-31,0.092
600637.SH,2021-05-31,0.091
600118.SH,2021-05-31,0.09
600332.SH,2021-05-31,0.09
600066.SH,2021-05-31,0.088
601162.SH,2021-05-31,0.088
600845.SH,2021-05-31,0.085
600487.SH,2021-05-31,0.084
601727.SH,2021-05-31,0.084
002607.SZ,2021-05-31,0.084
002916.SZ,2021-05-31,0.084
002120.SZ,2021-05-31,0.083
600018.SH,2021-05-31,0.081
600369.SH,2021-05-31,0.081
601998.SH,2021-05-31,0.08
603156.SH,2021-05-31,0.08
601198.SH,2021-05-31,0.078
603658.SH,2021-05-31,0.078
002673.SZ,2021-05-31,0.078
601117.SH,2021-05-31,0.077
000723.SZ,2021-05-31,0.076
603392.SH,2021-05-31,0.075
002739.SZ,2021-05-31,0.074
600271.SH,2021-05-31,0.073
688009.SH,2021-05-31,0.073
601881.SH,2021-05-31,0.072
600390.SH,2021-05-31,0.071
600233.SH,2021-05-31,0.069
601990.SH,2021-05-31,0.069
600004.SH,2021-05-31,0.068
600208.SH,2021-05-31,0.067
601916.SH,2021-05-31,0.067
600848.SH,2021-05-31,0.065
601319.SH,2021-05-31,0.065
600998.SH,2021-05-31,0.064
000961.SZ,2021-05-31,0.064
600498.SH,2021-05-31,0.063
002958.SZ,2021-05-31,0.062
603195.SH,2021-05-31,0.061
002153.SZ,2021-05-31,0.059
002032.SZ,2021-05-31,0.058
600150.SH,2021-05-31,0.057
600297.SH,2021-05-31,0.057
601577.SH,2021-05-31,0.057
600027.SH,2021-05-31,0.056
002558.SZ,2021-05-31,0.056
600482.SH,2021-05-31,0.055
601231.SH,2021-05-31,0.054
002146.SZ,2021-05-31,0.054
601238.SH,2021-05-31,0.053
601872.SH,2021-05-31,0.053
600989.SH,2021-05-31,0.052
600025.SH,2021-05-31,0.049
601236.SH,2021-05-31,0.048
002939.SZ,2021-05-31,0.048
000671.SZ,2021-05-31,0.046
002773.SZ,2021-05-31,0.045
600918.SH,2021-05-31,0.043
600340.SH,2021-05-31,0.042
601808.SH,2021-05-31,0.041
603087.SH,2021-05-31,0.04
000627.SZ,2021-05-31,0.039
601077.SH,2021-05-31,0.037
601698.SH,2021-05-31,0.036
601696.SH,2021-05-31,0.025
600299.SH,2021-05-31,0.018
002945.SZ,2021-05-31,0.017
600519.SH,2021-05-06,5.1594
601318.SH,2021-05-06,4.0046
600036.SH,2021-05-06,3.4819
000858.SZ,2021-05-06,2.8121
000333.SZ,2021-05-06,1.9982
601166.SH,2021-05-06,1.6967
600276.SH,2021-05-06,1.6064
601888.SH,2021-05-06,1.5131
000651.SZ,2021-05-06,1.5125
601012.SH,2021-05-06,1.3839
600887.SH,2021-05-06,1.2642
002415.SZ,2021-05-06,1.2128
000001.SZ,2021-05-06,1.1952
300059.SZ,2021-05-06,1.1304
600030.SH,2021-05-06,1.0716
002714.SZ,2021-05-06,1.0293
603259.SH,2021-05-06,1.0011
000002.SZ,2021-05-06,0.9961
000725.SZ,2021-05-06,0.9953
600900.SH,2021-05-06,0.9484
601398.SH,2021-05-06,0.9406
600031.SH,2021-05-06,0.9385
000568.SZ,2021-05-06,0.9208
600309.SH,2021-05-06,0.863
603288.SH,2021-05-06,0.8407
601899.SH,2021-05-06,0.8316
002475.SZ,2021-05-06,0.7979
600809.SH,2021-05-06,0.7425
002594.SZ,2021-05-06,0.7128
000661.SZ,2021-05-06,0.71
601328.SH,2021-05-06,0.697
300122.SZ,2021-05-06,0.6903
002142.SZ,2021-05-06,0.6681
603501.SH,2021-05-06,0.6635
000100.SZ,2021-05-06,0.6553
600690.SH,2021-05-06,0.6537
300015.SZ,2021-05-06,0.6255
600000.SH,2021-05-06,0.6215
600585.SH,2021-05-06,0.6211
002352.SZ,2021-05-06,0.6035
601601.SH,2021-05-06,0.5914
002304.SZ,2021-05-06,0.5791
002027.SZ,2021-05-06,0.5773
601668.SH,2021-05-06,0.5466
002271.SZ,2021-05-06,0.5273
300014.SZ,2021-05-06,0.5266
600048.SH,2021-05-06,0.5254
600016.SH,2021-05-06,0.5242
600436.SH,2021-05-06,0.5234
600438.SH,2021-05-06,0.5177
601919.SH,2021-05-06,0.4969
601688.SH,2021-05-06,0.489
300124.SZ,2021-05-06,0.4866
601288.SH,2021-05-06,0.4834
002230.SZ,2021-05-06,0.4608
002241.SZ,2021-05-06,0.4606
300142.SZ,2021-05-06,0.451
600837.SH,2021-05-06,0.4494
600919.SH,2021-05-06,0.4449
000338.SZ,2021-05-06,0.4439
002460.SZ,2021-05-06,0.4354
601229.SH,2021-05-06,0.429
600019.SH,2021-05-06,0.4207
300347.SZ,2021-05-06,0.4187
000063.SZ,2021-05-06,0.4037
600570.SH,2021-05-06,0.3942
601211.SH,2021-05-06,0.3936
601766.SH,2021-05-06,0.3813
600406.SH,2021-05-06,0.3739
600104.SH,2021-05-06,0.3724
601169.SH,2021-05-06,0.3724
600660.SH,2021-05-06,0.363
600763.SH,2021-05-06,0.3627
601988.SH,2021-05-06,0.3601
600999.SH,2021-05-06,0.3585
002410.SZ,2021-05-06,0.3582
600196.SH,2021-05-06,0.3429
002311.SZ,2021-05-06,0.3428
601088.SH,2021-05-06,0.3421
300601.SZ,2021-05-06,0.3345
600346.SH,2021-05-06,0.3337
300498.SZ,2021-05-06,0.3314
603986.SH,2021-05-06,0.3242
601818.SH,2021-05-06,0.3147
603799.SH,2021-05-06,0.3118
002812.SZ,2021-05-06,0.3081
600028.SH,2021-05-06,0.3064
002493.SZ,2021-05-06,0.3053
601009.SH,2021-05-06,0.2911
601390.SH,2021-05-06,0.2892
600703.SH,2021-05-06,0.2876
601628.SH,2021-05-06,0.2858
000538.SZ,2021-05-06,0.284
600588.SH,2021-05-06,0.2802
002049.SZ,2021-05-06,0.2734
002129.SZ,2021-05-06,0.2653
600926.SH,2021-05-06,0.2642
002001.SZ,2021-05-06,0.2595
000157.SZ,2021-05-06,0.2571
601377.SH,2021-05-06,0.2552
300413.SZ,2021-05-06,0.2479
601225.SH,2021-05-06,0.2478
002821.SZ,2021-05-06,0.2475
000786.SZ,2021-05-06,0.2463
002601.SZ,2021-05-06,0.2428
300408.SZ,2021-05-06,0.2421
601939.SH,2021-05-06,0.2369
600009.SH,2021-05-06,0.2358
600111.SH,2021-05-06,0.2342
000776.SZ,2021-05-06,0.2294
002007.SZ,2021-05-06,0.2278
002841.SZ,2021-05-06,0.2248
601857.SH,2021-05-06,0.223
603993.SH,2021-05-06,0.2215
600893.SH,2021-05-06,0.22
600741.SH,2021-05-06,0.218
002236.SZ,2021-05-06,0.2179
000963.SZ,2021-05-06,0.2173
002371.SZ,2021-05-06,0.2173
600745.SH,2021-05-06,0.2165
601006.SH,2021-05-06,0.2151
000166.SZ,2021-05-06,0.214
600584.SH,2021-05-06,0.2129
601336.SH,2021-05-06,0.2107
601633.SH,2021-05-06,0.2104
601155.SH,2021-05-06,0.2097
600050.SH,2021-05-06,0.2087
600176.SH,2021-05-06,0.2054
300003.SZ,2021-05-06,0.2053
601901.SH,2021-05-06,0.2039
600015.SH,2021-05-06,0.202
300433.SZ,2021-05-06,0.2018
601989.SH,2021-05-06,0.2003
300529.SZ,2021-05-06,0.1994
002050.SZ,2021-05-06,0.1986
000625.SZ,2021-05-06,0.1985
000895.SZ,2021-05-06,0.1974
000069.SZ,2021-05-06,0.1973
002179.SZ,2021-05-06,0.1945
001979.SZ,2021-05-06,0.1928
600958.SH,2021-05-06,0.1922
000876.SZ,2021-05-06,0.1886
000425.SZ,2021-05-06,0.1885
600352.SH,2021-05-06,0.1878
600547.SH,2021-05-06,0.1874
601186.SH,2021-05-06,0.1867
601877.SH,2021-05-06,0.1833
600010.SH,2021-05-06,0.1828
000768.SZ,2021-05-06,0.1801
002202.SZ,2021-05-06,0.1756
002044.SZ,2021-05-06,0.1746
601100.SH,2021-05-06,0.1746
603369.SH,2021-05-06,0.1741
603899.SH,2021-05-06,0.1736
300144.SZ,2021-05-06,0.1691
003816.SZ,2021-05-06,0.1689
600600.SH,2021-05-06,0.1681
601600.SH,2021-05-06,0.1673
002008.SZ,2021-05-06,0.1665
002736.SZ,2021-05-06,0.1584
603833.SH,2021-05-06,0.1583
601669.SH,2021-05-06,0.1536
600362.SH,2021-05-06,0.1493
601788.SH,2021-05-06,0.1489
600109.SH,2021-05-06,0.1476
600886.SH,2021-05-06,0.1462
000783.SZ,2021-05-06,0.1453
002555.SZ,2021-05-06,0.1442
601985.SH,2021-05-06,0.1436
603160.SH,2021-05-06,0.1436
600029.SH,2021-05-06,0.143
601838.SH,2021-05-06,0.1429
600795.SH,2021-05-06,0.1428
601138.SH,2021-05-06,0.1424
600183.SH,2021-05-06,0.1421
000977.SZ,2021-05-06,0.1409
601360.SH,2021-05-06,0.14
000708.SZ,2021-05-06,0.1399
601066.SH,2021-05-06,0.1395
603019.SH,2021-05-06,0.1375
688036.SH,2021-05-06,0.1372
600383.SH,2021-05-06,0.1369
000938.SZ,2021-05-06,0.1357
600760.SH,2021-05-06,0.1343
600872.SH,2021-05-06,0.1321
601108.SH,2021-05-06,0.1318
000860.SZ,2021-05-06,0.1316
688012.SH,2021-05-06,0.1307
601607.SH,2021-05-06,0.1304
002024.SZ,2021-05-06,0.1304
000703.SZ,2021-05-06,0.1298
600522.SH,2021-05-06,0.1297
688008.SH,2021-05-06,0.1296
601111.SH,2021-05-06,0.1294
601555.SH,2021-05-06,0.1277
002624.SZ,2021-05-06,0.1276
002602.SZ,2021-05-06,0.1273
300676.SZ,2021-05-06,0.1273
601800.SH,2021-05-06,0.1258
600161.SH,2021-05-06,0.1235
000596.SZ,2021-05-06,0.1234
002600.SZ,2021-05-06,0.1222
600115.SH,2021-05-06,0.1221
601021.SH,2021-05-06,0.121
002414.SZ,2021-05-06,0.119
300033.SZ,2021-05-06,0.1186
601618.SH,2021-05-06,0.1168
002157.SZ,2021-05-06,0.1134
600061.SH,2021-05-06,0.1122
600606.SH,2021-05-06,0.1121
002422.SZ,2021-05-06,0.112
002938.SZ,2021-05-06,0.1117
002252.SZ,2021-05-06,0.1111
300136.SZ,2021-05-06,0.1095
000656.SZ,2021-05-06,0.1093
600705.SH,2021-05-06,0.108
000066.SZ,2021-05-06,0.1069
600177.SH,2021-05-06,0.1069
002384.SZ,2021-05-06,0.1064
601933.SH,2021-05-06,0.1063
601878.SH,2021-05-06,0.1057
000728.SZ,2021-05-06,0.1055
600068.SH,2021-05-06,0.1044
601816.SH,2021-05-06,0.1027
601216.SH,2021-05-06,0.1026
300628.SZ,2021-05-06,0.1013
601727.SH,2021-05-06,0.0981
600655.SH,2021-05-06,0.0976
600011.SH,2021-05-06,0.0975
002120.SZ,2021-05-06,0.0973
601658.SH,2021-05-06,0.0971
002456.SZ,2021-05-06,0.0955
600637.SH,2021-05-06,0.0951
002508.SZ,2021-05-06,0.0945
600066.SH,2021-05-06,0.092
600118.SH,2021-05-06,0.0906
002463.SZ,2021-05-06,0.0903
600489.SH,2021-05-06,0.0892
600332.SH,2021-05-06,0.0891
000723.SZ,2021-05-06,0.0883
600845.SH,2021-05-06,0.0877
002607.SZ,2021-05-06,0.0877
600085.SH,2021-05-06,0.086
600487.SH,2021-05-06,0.086
600018.SH,2021-05-06,0.0856
603658.SH,2021-05-06,0.0845
601998.SH,2021-05-06,0.0835
601162.SH,2021-05-06,0.0835
601117.SH,2021-05-06,0.0834
002916.SZ,2021-05-06,0.0809
002739.SZ,2021-05-06,0.0803
002673.SZ,2021-05-06,0.0788
600369.SH,2021-05-06,0.0784
600233.SH,2021-05-06,0.0773
688009.SH,2021-05-06,0.0762
601198.SH,2021-05-06,0.0748
603392.SH,2021-05-06,0.0739
600390.SH,2021-05-06,0.073
600004.SH,2021-05-06,0.0726
603156.SH,2021-05-06,0.0717
600208.SH,2021-05-06,0.0712
601916.SH,2021-05-06,0.0694
000961.SZ,2021-05-06,0.0693
601990.SH,2021-05-06,0.0687
002032.SZ,2021-05-06,0.068
600271.SH,2021-05-06,0.0676
601319.SH,2021-05-06,0.0674
601881.SH,2021-05-06,0.0658
600998.SH,2021-05-06,0.0656
600498.SH,2021-05-06,0.0652
603195.SH,2021-05-06,0.0652
600297.SH,2021-05-06,0.0646
600848.SH,2021-05-06,0.0639
002958.SZ,2021-05-06,0.0635
600989.SH,2021-05-06,0.0627
600150.SH,2021-05-06,0.0603
600027.SH,2021-05-06,0.0584
600482.SH,2021-05-06,0.0581
002558.SZ,2021-05-06,0.0578
601577.SH,2021-05-06,0.0575
601231.SH,2021-05-06,0.0562
002146.SZ,2021-05-06,0.0553
600025.SH,2021-05-06,0.0546
601238.SH,2021-05-06,0.0542
601872.SH,2021-05-06,0.0541
000671.SZ,2021-05-06,0.0491
002939.SZ,2021-05-06,0.0488
601236.SH,2021-05-06,0.048
002153.SZ,2021-05-06,0.0476
600340.SH,2021-05-06,0.0444
601808.SH,2021-05-06,0.0425
600918.SH,2021-05-06,0.0423
603087.SH,2021-05-06,0.041
002773.SZ,2021-05-06,0.0408
000627.SZ,2021-05-06,0.04
601077.SH,2021-05-06,0.0388
601698.SH,2021-05-06,0.036
601696.SH,2021-05-06,0.0243
600299.SH,2021-05-06,0.0192
002945.SZ,2021-05-06,0.0164
600519.SH,2021-06-30,6.042
601318.SH,2021-06-30,3.257
600036.SH,2021-06-30,3.137
000858.SZ,2021-06-30,2.704
601012.SH,2021-06-30,1.799
000333.SZ,2021-06-30,1.646
600276.SH,2021-06-30,1.424
002415.SZ,2021-06-30,1.409
601166.SH,2021-06-30,1.398
601888.SH,2021-06-30,1.37
603259.SH,2021-06-30,1.313
300059.SZ,2021-06-30,1.268
000651.SZ,2021-06-30,1.173
600900.SH,2021-06-30,1.098
002594.SZ,2021-06-30,1.064
002475.SZ,2021-06-30,1.052
600887.SH,2021-06-30,1.048
000001.SZ,2021-06-30,1.027
600030.SH,2021-06-30,0.994
000725.SZ,2021-06-30,0.988
300015.SZ,2021-06-30,0.897
601398.SH,2021-06-30,0.848
600031.SH,2021-06-30,0.808
000568.SZ,2021-06-30,0.808
600309.SH,2021-06-30,0.799
603501.SH,2021-06-30,0.784
603288.SH,2021-06-30,0.762
000002.SZ,2021-06-30,0.758
002714.SZ,2021-06-30,0.749
600809.SH,2021-06-30,0.73
300122.SZ,2021-06-30,0.699
601919.SH,2021-06-30,0.691
002142.SZ,2021-06-30,0.657
600436.SH,2021-06-30,0.633
601328.SH,2021-06-30,0.63
601899.SH,2021-06-30,0.626
002304.SZ,2021-06-30,0.584
002812.SZ,2021-06-30,0.583
002352.SZ,2021-06-30,0.577
002230.SZ,2021-06-30,0.562
300014.SZ,2021-06-30,0.551
300274.SZ,2021-06-30,0.549
600000.SH,2021-06-30,0.549
600438.SH,2021-06-30,0.547
300124.SZ,2021-06-30,0.538
600837.SH,2021-06-30,0.519
000661.SZ,2021-06-30,0.513
000100.SZ,2021-06-30,0.502
601816.SH,2021-06-30,0.486
000063.SZ,2021-06-30,0.48
002241.SZ,2021-06-30,0.478
300347.SZ,2021-06-30,0.474
603986.SH,2021-06-30,0.467
601601.SH,2021-06-30,0.464
600585.SH,2021-06-30,0.461
600690.SH,2021-06-30,0.459
002271.SZ,2021-06-30,0.457
601668.SH,2021-06-30,0.456
002460.SZ,2021-06-30,0.456
603799.SH,2021-06-30,0.453
002027.SZ,2021-06-30,0.452
300142.SZ,2021-06-30,0.452
600016.SH,2021-06-30,0.439
600763.SH,2021-06-30,0.431
600196.SH,2021-06-30,0.407
601288.SH,2021-06-30,0.407
600048.SH,2021-06-30,0.404
600703.SH,2021-06-30,0.403
000338.SZ,2021-06-30,0.397
600919.SH,2021-06-30,0.392
002129.SZ,2021-06-30,0.383
601229.SH,2021-06-30,0.381
601688.SH,2021-06-30,0.381
600050.SH,2021-06-30,0.376
600660.SH,2021-06-30,0.366
600570.SH,2021-06-30,0.364
601211.SH,2021-06-30,0.362
600104.SH,2021-06-30,0.36
601766.SH,2021-06-30,0.346
688111.SH,2021-06-30,0.34
601169.SH,2021-06-30,0.337
600999.SH,2021-06-30,0.33
002371.SZ,2021-06-30,0.322
600019.SH,2021-06-30,0.318
002311.SZ,2021-06-30,0.317
002049.SZ,2021-06-30,0.306
601988.SH,2021-06-30,0.304
002410.SZ,2021-06-30,0.303
600406.SH,2021-06-30,0.301
601088.SH,2021-06-30,0.301
300498.SZ,2021-06-30,0.3
601818.SH,2021-06-30,0.292
300601.SZ,2021-06-30,0.287
600745.SH,2021-06-30,0.282
000625.SZ,2021-06-30,0.279
000538.SZ,2021-06-30,0.277
600028.SH,2021-06-30,0.273
600893.SH,2021-06-30,0.265
601628.SH,2021-06-30,0.264
300450.SZ,2021-06-30,0.264
600346.SH,2021-06-30,0.259
601658.SH,2021-06-30,0.255
600588.SH,2021-06-30,0.254
002821.SZ,2021-06-30,0.254
601390.SH,2021-06-30,0.25
601633.SH,2021-06-30,0.249
300595.SZ,2021-06-30,0.247
601009.SH,2021-06-30,0.246
002493.SZ,2021-06-30,0.245
601377.SH,2021-06-30,0.242
601857.SH,2021-06-30,0.24
688036.SH,2021-06-30,0.235
300413.SZ,2021-06-30,0.228
600132.SH,2021-06-30,0.224
601225.SH,2021-06-30,0.222
600584.SH,2021-06-30,0.22
002601.SZ,2021-06-30,0.217
600009.SH,2021-06-30,0.217
300408.SZ,2021-06-30,0.216
600426.SH,2021-06-30,0.214
600111.SH,2021-06-30,0.211
601100.SH,2021-06-30,0.21
000776.SZ,2021-06-30,0.21
601939.SH,2021-06-30,0.209
688012.SH,2021-06-30,0.208
002001.SZ,2021-06-30,0.208
603882.SH,2021-06-30,0.207
000895.SZ,2021-06-30,0.206
600926.SH,2021-06-30,0.205
300433.SZ,2021-06-30,0.205
002179.SZ,2021-06-30,0.203
002050.SZ,2021-06-30,0.201
000166.SZ,2021-06-30,0.197
600958.SH,2021-06-30,0.195
600741.SH,2021-06-30,0.194
002841.SZ,2021-06-30,0.194
600600.SH,2021-06-30,0.192
300003.SZ,2021-06-30,0.19
000963.SZ,2021-06-30,0.188
002007.SZ,2021-06-30,0.188
000786.SZ,2021-06-30,0.186
601006.SH,2021-06-30,0.183
000157.SZ,2021-06-30,0.183
603806.SH,2021-06-30,0.182
002607.SZ,2021-06-30,0.181
601901.SH,2021-06-30,0.18
601336.SH,2021-06-30,0.179
600029.SH,2021-06-30,0.178
600015.SH,2021-06-30,0.178
002236.SZ,2021-06-30,0.177
600143.SH,2021-06-30,0.176
601155.SH,2021-06-30,0.176
601989.SH,2021-06-30,0.176
600176.SH,2021-06-30,0.174
601138.SH,2021-06-30,0.173
603993.SH,2021-06-30,0.171
000768.SZ,2021-06-30,0.17
601877.SH,2021-06-30,0.168
600352.SH,2021-06-30,0.167
600760.SH,2021-06-30,0.166
600010.SH,2021-06-30,0.165
601788.SH,2021-06-30,0.163
300529.SZ,2021-06-30,0.163
600547.SH,2021-06-30,0.162
601600.SH,2021-06-30,0.162
001979.SZ,2021-06-30,0.162
002008.SZ,2021-06-30,0.161
601186.SH,2021-06-30,0.16
603369.SH,2021-06-30,0.159
688169.SH,2021-06-30,0.157
002202.SZ,2021-06-30,0.157
601916.SH,2021-06-30,0.155
000876.SZ,2021-06-30,0.155
002555.SZ,2021-06-30,0.149
603899.SH,2021-06-30,0.147
003816.SZ,2021-06-30,0.147
601799.SH,2021-06-30,0.146
000938.SZ,2021-06-30,0.146
002736.SZ,2021-06-30,0.145
600109.SH,2021-06-30,0.144
601066.SH,2021-06-30,0.143
000069.SZ,2021-06-30,0.143
600989.SH,2021-06-30,0.141
000425.SZ,2021-06-30,0.14
300136.SZ,2021-06-30,0.14
603160.SH,2021-06-30,0.139
600150.SH,2021-06-30,0.138
601669.SH,2021-06-30,0.138
600795.SH,2021-06-30,0.134
000977.SZ,2021-06-30,0.134
603659.SH,2021-06-30,0.133
000783.SZ,2021-06-30,0.133
002384.SZ,2021-06-30,0.133
601238.SH,2021-06-30,0.132
688008.SH,2021-06-30,0.132
600085.SH,2021-06-30,0.131
603019.SH,2021-06-30,0.131
600079.SH,2021-06-30,0.13
002624.SZ,2021-06-30,0.13
000596.SZ,2021-06-30,0.129
601838.SH,2021-06-30,0.128
300677.SZ,2021-06-30,0.127
